HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
slovenia-lithuania-dYrtuuxA,09 Oct 2015,1.39,4.51,9.86,2.53,1.49,1.07,1.37,2.21,3.89,7.86,8.34,3.00,1.68,1.24,1.07,4.05,2.16,1.07,,4.09,3.26,9.25,,1.58,2.81,21.20,
switzerland-san-marino-l8uYt17c,09 Oct 2015,1.01,30.00,69.00,3.97,1.21,-,1.02,1.05,1.19,1.45,-,21.00,9.25,4.37,2.65,1.09,1.01,,,9.25,11.00,,,12.25,30.00,,
north-macedonia-ukraine-40sIwAvp,09 Oct 2015,6.01,3.65,1.67,2.34,1.55,1.09,1.46,2.45,4.61,9.92,6.96,2.67,1.56,1.18,1.04,53.84,14.17,2.13,1.32,16.81,6.60,3.26,4.81,1.01,1.12,2.88,6.21
slovakia-belarus-OYyF0wo4,09 Oct 2015,1.64,3.75,5.88,2.10,1.68,1.07,1.36,2.19,3.88,7.91,8.18,3.05,1.68,1.24,1.07,5.63,2.77,1.12,1.02,4.70,3.38,7.11,16.29,1.36,2.17,13.47,46.08
spain-luxembourg-Eaj4k7wd,09 Oct 2015,1.01,25.76,49.80,4.04,1.22,-,1.04,1.17,1.46,2.08,-,11.06,4.65,2.64,1.73,1.23,1.07,,,6.00,9.13,,,7.35,17.75,,
albania-serbia-0Ovw6NbG,08 Oct 2015,3.25,3.00,2.49,2.23,1.60,1.12,1.59,2.87,5.79,13.52,5.98,2.33,1.42,1.13,1.03,22.36,7.51,1.50,1.11,9.47,4.43,3.72,7.07,1.06,1.29,5.12,13.64
hungary-faroe-islands-YeXu68tQ,08 Oct 2015,1.24,5.91,15.54,2.67,1.44,1.04,1.25,1.81,3.00,5.68,11.72,3.94,2.03,1.37,1.13,2.62,1.61,1.02,,3.77,3.69,14.23,,2.08,4.00,34.70,
ireland-germany-SbCY47ft,08 Oct 2015,8.10,4.74,1.42,1.90,1.83,1.05,1.22,1.75,2.78,5.19,12.21,4.15,2.11,1.42,1.15,63.71,17.63,2.80,1.61,18.34,8.88,3.47,4.27,1.01,1.08,2.07,3.70
northern-ireland-greece-QgCKbQYa,08 Oct 2015,2.60,2.85,3.27,2.51,1.50,1.15,1.76,3.44,7.30,16.62,5.11,2.04,1.32,1.09,1.02,16.27,5.66,1.29,1.06,7.58,3.75,4.37,9.75,1.10,1.46,7.94,24.48
portugal-denmark-lSmXCyB7,08 Oct 2015,1.73,3.58,5.45,2.04,1.72,1.07,1.38,2.26,4.02,8.50,8.61,2.92,1.65,1.23,1.06,6.54,3.03,1.15,1.02,5.05,3.41,6.23,13.96,1.29,2.00,11.65,37.46
romania-finland-j1ofV38o,08 Oct 2015,1.59,3.62,7.56,2.56,1.48,1.10,1.52,2.67,5.25,11.44,6.70,2.51,1.48,1.15,1.04,5.56,2.62,1.08,-,4.46,3.18,8.01,-,1.39,2.30,19.48,-
scotland-poland-AN1w4R9n,08 Oct 2015,3.07,3.18,2.46,1.81,1.93,1.07,1.36,2.20,3.92,8.05,7.74,3.05,1.69,1.24,1.07,17.09,6.38,1.51,1.13,8.70,4.50,3.98,6.82,1.08,1.33,4.84,11.50
georgia-gibraltar-4jhet9ak,08 Oct 2015,1.04,16.19,36.10,3.48,1.27,1.01,1.08,1.28,1.79,2.63,23.67,7.75,3.59,2.02,1.45,1.45,1.15,,,4.83,6.50,,,4.58,10.25,,
belarus-luxembourg-t6rjDAV2,08 Sep 2015,1.38,4.79,9.50,2.32,1.56,1.05,1.29,1.96,3.34,6.29,11.29,3.47,1.84,1.30,1.10,3.65,2.02,1.06,,4.02,3.42,8.35,,1.63,2.98,20.12,
england-switzerland-vNHyDMhH,08 Sep 2015,1.76,3.63,5.22,2.08,1.69,1.08,1.39,2.27,4.09,8.45,7.95,2.89,1.64,1.23,1.06,6.48,3.02,1.15,1.02,5.03,3.41,6.25,14.05,1.30,2.00,11.45,37.42
liechtenstein-russia-0p4VCGgA,08 Sep 2015,27.61,8.54,1.13,3.07,1.35,1.02,1.17,1.59,2.46,4.23,14.59,4.73,2.36,1.52,1.20,,35.12,5.44,2.54,,16.55,4.14,3.91,,1.01,1.40,2.09
lithuania-san-marino-zkBpB0NT,08 Sep 2015,1.09,11.08,37.26,4.26,1.20,1.02,1.19,1.63,2.53,4.31,15.33,4.44,2.28,1.50,1.19,1.85,1.27,,,3.71,4.64,,,3.10,7.03,,
moldova-montenegro-jcmb0bR1,08 Sep 2015,4.23,3.20,2.02,2.38,1.55,1.12,1.58,2.83,5.65,13.18,6.07,2.35,1.44,1.14,1.03,34.89,10.34,1.75,1.19,12.14,5.27,3.41,5.75,1.02,1.19,3.90,9.31
north-macedonia-spain-nqNGbBG9,08 Sep 2015,23.79,7.53,1.16,3.04,1.36,1.03,1.20,1.64,2.62,4.72,13.94,4.46,2.28,1.47,1.18,,41.74,4.76,2.42,,16.61,3.99,3.74,,1.01,1.47,2.22
slovakia-ukraine-Wz1ajmOk,08 Sep 2015,2.96,2.96,2.73,2.17,1.65,1.13,1.60,2.93,5.62,12.86,5.72,2.32,1.41,1.14,1.03,18.20,6.38,1.42,1.09,8.40,4.15,3.93,8.05,1.08,1.37,5.77,16.66
slovenia-estonia-IDGuCt8N,08 Sep 2015,1.52,3.90,7.90,2.46,1.51,1.08,1.42,2.38,4.40,9.55,7.56,2.80,1.59,1.20,1.06,4.89,2.47,1.09,,4.32,3.24,8.01,,1.44,2.47,18.28,
sweden-austria-Mg5RDdv4,08 Sep 2015,2.28,3.24,3.47,1.92,1.82,1.07,1.41,2.36,4.31,9.11,7.69,2.81,1.60,1.21,1.06,10.00,4.43,1.30,1.07,6.38,3.80,4.85,9.38,1.17,1.61,7.38,18.00
albania-portugal-4dPbh4UG,07 Sep 2015,5.03,3.19,1.90,2.38,1.55,1.11,1.58,2.89,5.56,12.52,6.46,2.35,1.42,1.14,1.04,43.79,12.27,1.83,1.21,14.48,5.80,3.28,5.47,1.02,1.15,3.64,8.46
finland-faroe-islands-40anDPmg,07 Sep 2015,1.36,4.87,10.23,2.28,1.59,1.05,1.30,1.99,3.47,6.81,10.91,3.44,1.83,1.29,1.10,3.66,2.07,1.06,,4.06,3.27,9.62,,1.65,2.99,21.36,
ireland-georgia-b306csgU,07 Sep 2015,1.46,4.14,8.60,2.37,1.55,1.07,1.39,2.23,4.09,8.45,8.23,2.91,1.66,1.23,1.06,4.53,2.31,1.07,,4.14,3.20,8.46,,1.50,2.61,19.56,
northern-ireland-hungary-f5Yy7lRJ,07 Sep 2015,2.56,2.91,3.25,2.30,1.58,1.12,1.62,3.00,6.00,13.91,5.86,2.28,1.39,1.13,1.03,14.86,5.47,1.31,1.06,7.43,3.77,4.41,9.31,1.11,1.49,7.40,22.48
poland-gibraltar-bqYKopfI,07 Sep 2015,1.01,31.00,73.25,5.23,1.16,,1.01,1.05,1.15,1.39,,26.00,8.98,4.71,2.82,1.03,,,,10.00,,,,18.00,,,
romania-greece-nPliCq3a,07 Sep 2015,2.00,3.06,4.68,2.56,1.47,1.13,1.70,3.24,6.77,15.35,5.50,2.11,1.35,1.10,1.02,9.93,3.98,1.17,1.02,5.79,3.31,5.46,13.32,1.18,1.74,11.43,41.11
scotland-germany-2HQGHpvn,07 Sep 2015,8.13,4.55,1.44,1.86,1.88,1.04,1.23,1.74,2.84,5.19,12.57,4.10,2.11,1.41,1.15,60.38,16.32,2.68,1.55,17.45,8.21,3.43,4.34,1.01,1.09,2.20,3.99
armenia-denmark-nLE3iOqN,07 Sep 2015,4.50,3.49,1.90,1.86,1.87,1.06,1.34,2.13,3.71,7.47,9.30,3.20,1.73,1.26,1.08,30.13,10.02,1.87,1.25,12.62,5.71,3.54,5.37,1.03,1.18,3.27,7.03
bosnia-herzegovina-andorra-pM3ezyYi,06 Sep 2015,1.01,23.97,52.60,5.70,1.16,,1.02,1.11,1.34,1.77,,16.50,6.40,3.30,2.01,1.15,,,,6.50,,,,9.50,,,
cyprus-belgium-YwSquQJJ,06 Sep 2015,14.47,5.85,1.25,2.53,1.48,1.04,1.25,1.82,3.01,5.68,11.76,3.83,2.02,1.37,1.13,,32.01,3.73,2.01,,12.74,3.60,3.75,,1.02,1.69,2.84
iceland-kazakhstan-Y39hqxGT,06 Sep 2015,1.36,4.91,9.94,2.23,1.60,1.05,1.29,1.94,3.26,6.18,10.48,3.56,1.89,1.33,1.11,3.59,2.03,1.06,,4.09,3.38,9.43,,1.67,2.97,19.49,
italy-bulgaria-pf3BQfu7,06 Sep 2015,1.39,4.52,10.03,2.45,1.52,1.06,1.33,2.09,3.71,7.53,8.84,3.24,1.76,1.26,1.08,3.76,2.05,1.07,,4.06,3.30,9.42,,1.63,2.89,21.04,
latvia-czech-republic-YqPpiQD7,06 Sep 2015,6.66,3.95,1.56,2.15,1.66,1.07,1.35,2.19,3.93,8.02,8.40,3.12,1.69,1.24,1.07,64.86,15.09,2.30,1.41,17.09,7.17,3.35,4.58,1.01,1.10,2.55,5.12
malta-azerbaijan-dd5sTm15,06 Sep 2015,3.14,2.93,2.61,2.45,1.52,1.13,1.67,3.18,6.35,14.10,5.54,2.16,1.35,1.11,1.02,21.80,7.35,1.46,1.10,8.99,4.27,3.81,7.63,1.06,1.32,5.63,15.81
norway-croatia-EXanS7GB,06 Sep 2015,4.16,3.16,2.04,2.25,1.60,1.11,1.52,2.68,5.20,11.61,6.32,2.49,1.48,1.16,1.04,31.50,9.70,1.72,1.19,11.87,5.24,3.45,5.86,1.03,1.20,3.93,9.24
turkey-netherlands-xv7C5PS0,06 Sep 2015,3.17,3.29,2.37,1.83,1.90,1.07,1.36,2.20,3.88,7.96,8.14,3.06,1.68,1.25,1.07,17.48,6.51,1.55,1.14,8.67,4.58,3.83,6.63,1.08,1.31,4.43,10.78
wales-israel-fHbuUaBI,06 Sep 2015,1.92,3.25,4.74,2.17,1.65,1.10,1.48,2.52,4.79,10.02,6.76,2.62,1.53,1.18,1.05,8.46,3.60,1.17,1.02,5.51,3.41,5.74,12.91,1.21,1.81,10.76,35.30
austria-moldova-IqDbC4Kd,05 Sep 2015,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,
montenegro-liechtenstein-40ytPs42,05 Sep 2015,1.20,6.81,16.21,2.55,1.48,1.02,1.20,1.68,2.67,4.84,13.89,4.23,2.19,1.44,1.16,2.56,1.61,1.02,,3.83,3.75,7.63,,2.10,3.72,29.03,
spain-slovakia-rcyirjWS,05 Sep 2015,1.22,6.00,13.00,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,
switzerland-slovenia-IReEQuNG,05 Sep 2015,1.61,3.88,6.11,2.05,1.72,1.06,1.34,2.10,3.74,7.55,9.00,3.21,1.75,1.26,1.08,5.17,2.59,1.11,1.01,4.59,3.39,7.23,16.49,1.40,2.25,14.08,46.21
estonia-lithuania-EgkNOJiT,05 Sep 2015,2.33,2.95,3.65,2.57,1.47,1.15,1.71,3.28,6.99,15.23,5.16,2.12,1.35,1.10,1.02,12.97,4.81,1.24,1.05,6.68,3.56,4.77,10.47,1.13,1.57,8.73,27.96
luxembourg-north-macedonia-hp2eiT8q,05 Sep 2015,3.63,3.22,2.19,1.95,1.79,1.08,1.41,2.37,4.31,9.02,7.38,2.77,1.58,1.20,1.05,23.32,7.90,1.63,1.17,10.22,4.89,3.69,6.16,1.05,1.23,4.18,9.73
russia-sweden-WAg2Tswb,05 Sep 2015,2.14,3.23,3.82,2.05,1.73,1.09,1.49,2.54,4.88,10.15,7.33,2.59,1.52,1.17,1.04,9.84,3.95,1.23,1.05,6.07,3.55,5.05,10.75,1.17,1.67,8.54,25.90
san-marino-england-0joJPaxN,05 Sep 2015,,,,,,,-,-,-,-,,-,-,-,-,,,-,-,,,-,-,,,-,-
ukraine-belarus-zTJo2pN1,05 Sep 2015,1.50,4.08,7.67,2.26,1.59,1.06,1.35,2.17,3.89,7.99,8.39,3.04,1.69,1.23,1.07,4.76,2.40,1.09,,4.40,3.27,7.76,,1.44,2.45,16.13,
germany-poland-2sA7j8um,04 Sep 2015,1.36,5.11,9.15,1.88,1.85,1.03,1.19,1.64,2.60,4.68,14.26,4.57,2.26,1.48,1.18,3.30,1.93,1.07,1.01,4.07,3.66,9.41,18.01,1.72,2.99,16.58,59.73
gibraltar-ireland-OQRCIQOu,04 Sep 2015,58.05,22.79,1.02,3.72,1.27,,1.03,1.12,1.32,1.81,,13.50,6.01,3.23,1.97,,,13.99,6.47,,,7.06,6.26,,,1.07,1.21
greece-finland-vwA81Sls,04 Sep 2015,2.00,3.14,4.37,2.28,1.59,1.11,1.54,2.75,5.49,12.35,6.37,2.44,1.46,1.14,1.04,9.03,3.78,1.19,1.02,5.72,3.42,5.45,12.43,1.19,1.75,10.35,34.46
hungary-romania-vwlwnmkf,04 Sep 2015,2.94,2.94,2.78,2.19,1.63,1.12,1.59,2.88,5.69,13.01,5.82,2.32,1.42,1.13,1.03,17.99,6.39,1.40,1.10,8.39,4.17,4.02,7.98,1.08,1.36,6.14,16.29
denmark-albania-4doU7qU3,04 Sep 2015,1.67,3.64,6.04,2.22,1.61,1.08,1.44,2.39,4.50,9.65,7.57,2.74,1.58,1.19,1.05,5.84,2.82,1.11,1.01,4.72,3.28,6.90,16.93,1.34,2.16,14.15,51.48
faroe-islands-northern-ireland-hMVTfrYO,04 Sep 2015,5.82,3.57,1.70,2.23,1.61,1.07,1.44,2.43,4.51,9.57,7.69,2.72,1.57,1.19,1.05,51.30,13.80,2.09,1.31,15.96,6.55,3.24,4.92,1.01,1.12,2.94,6.34
serbia-armenia-jXRFyLm8,04 Sep 2015,1.53,4.22,6.49,1.90,1.84,1.04,1.25,1.84,2.99,5.54,12.13,3.90,2.01,1.37,1.13,4.33,2.30,1.10,1.01,4.46,3.51,7.77,17.09,1.50,2.46,13.89,46.54
georgia-scotland-Cnbf0q9B,04 Sep 2015,4.21,3.14,2.06,2.18,1.64,1.11,1.51,2.62,5.13,11.95,6.40,2.52,1.49,1.16,1.04,31.42,9.95,1.70,1.18,11.91,5.23,3.49,5.90,1.03,1.19,3.96,9.42
belgium-bosnia-herzegovina-0fayVudC,03 Sep 2015,1.57,4.09,6.27,1.87,1.86,1.05,1.27,1.90,3.14,5.97,11.41,3.70,1.93,1.35,1.12,4.64,2.45,1.11,1.02,4.54,3.49,7.56,16.45,1.46,2.34,13.36,43.69
bulgaria-norway-I56wUToa,03 Sep 2015,2.62,3.06,3.01,2.06,1.71,1.10,1.49,2.59,4.92,10.26,6.88,2.58,1.51,1.17,1.04,13.83,5.43,1.36,1.09,7.50,4.02,4.31,8.43,1.11,1.46,6.22,16.56
cyprus-wales-Ee8aZfmb,03 Sep 2015,4.21,3.17,2.04,2.08,1.70,1.09,1.45,2.45,4.55,9.77,7.00,2.69,1.56,1.19,1.05,30.09,9.83,1.73,1.19,11.81,5.36,3.51,5.89,1.03,1.20,3.82,9.09
czech-republic-kazakhstan-Srt2al6R,03 Sep 2015,1.26,5.87,12.35,2.08,1.69,1.02,1.19,1.63,2.56,4.45,14.79,4.56,2.28,1.48,1.18,2.80,1.69,1.04,,3.95,3.75,11.52,,1.93,3.46,22.98,
israel-andorra-Qy7OXsCg,03 Sep 2015,1.04,16.83,58.09,5.68,1.15,1.02,1.09,1.34,1.90,3.00,21.00,6.77,3.17,1.90,1.36,1.44,-,,,4.90,-,,,4.25,-,,
italy-malta-hObjRRVH,03 Sep 2015,1.05,15.54,46.62,3.63,1.27,1.01,1.12,1.41,2.12,3.48,26.00,5.79,2.76,1.71,1.29,1.69,1.23,,,3.93,4.92,,,3.32,8.87,,
netherlands-iceland-fFwwMpDs,03 Sep 2015,1.30,5.53,10.81,2.10,1.69,1.03,1.20,1.65,2.63,4.78,13.67,4.39,2.25,1.47,1.17,3.01,1.79,1.05,,4.03,3.72,10.66,,1.87,3.23,20.78,
turkey-latvia-GSEmpI0N,03 Sep 2015,1.25,5.93,14.54,2.53,1.48,1.04,1.24,1.78,2.95,5.42,11.64,3.93,2.06,1.38,1.14,2.81,1.69,1.02,,3.71,3.69,12.35,,2.00,3.66,27.81,
azerbaijan-croatia-lS92SGAf,03 Sep 2015,10.97,4.99,1.33,2.44,1.52,1.05,1.30,1.97,3.38,6.44,9.95,3.47,1.86,1.31,1.10,,26.02,3.16,1.76,,10.58,3.46,3.90,,1.05,1.91,3.34
belarus-spain-Aoz79SUR,14 Jun 2015,12.52,5.75,1.28,2.22,1.59,1.03,1.22,1.71,2.83,5.27,13.88,4.11,2.14,1.40,1.14,,28.14,3.44,1.90,,11.60,3.51,3.88,,1.04,1.77,2.97
lithuania-switzerland-AHtUsshi,14 Jun 2015,10.98,5.13,1.32,2.27,1.56,1.04,1.27,1.86,3.12,5.85,11.61,3.64,1.96,1.34,1.12,-,28.19,3.36,1.79,-,11.06,3.43,4.00,-,1.04,1.86,3.12
slovakia-north-macedonia-EVO80Xoc,14 Jun 2015,1.40,4.64,8.89,2.28,1.53,1.05,1.32,2.04,3.53,6.92,9.57,3.29,1.79,1.28,1.09,4.11,2.21,1.07,,4.04,3.25,8.41,,1.57,2.79,18.37,
sweden-montenegro-AykTDHe1,14 Jun 2015,1.54,3.96,7.06,2.21,1.60,1.07,1.37,2.19,3.97,7.92,8.48,2.97,1.68,1.23,1.07,5.03,2.46,1.10,,4.36,3.30,7.49,,1.42,2.36,16.52,
estonia-san-marino-67YPvWsR,14 Jun 2015,1.08,11.32,34.34,4.14,1.20,1.02,1.15,1.51,2.32,3.97,19.00,5.03,2.54,1.58,1.22,1.76,1.25,,,3.83,4.62,,,3.22,8.07,,
liechtenstein-moldova-Gveo30sq,14 Jun 2015,4.18,3.26,2.02,2.19,1.61,1.09,1.51,2.64,5.03,10.71,7.02,2.51,1.48,1.16,1.04,31.61,9.67,1.74,1.19,11.53,5.23,3.50,5.66,1.03,1.20,3.74,8.79
russia-austria-UPirAEwT,14 Jun 2015,1.96,3.27,4.44,2.09,1.67,1.09,1.47,2.48,4.68,9.73,7.26,2.62,1.54,1.17,1.04,8.22,3.61,1.19,1.02,5.53,3.50,5.45,12.02,1.21,1.77,10.04,32.74
slovenia-england-OnLizjjr,14 Jun 2015,4.76,3.29,1.90,2.14,1.64,1.09,1.44,2.41,4.47,9.26,7.32,2.71,1.57,1.19,1.05,33.86,10.38,1.82,1.23,12.34,5.63,3.50,5.39,1.02,1.17,3.42,7.78
ukraine-luxembourg-bNtMxUgj,14 Jun 2015,1.11,9.39,26.70,2.72,1.42,1.02,1.15,1.51,2.38,4.01,19.00,5.07,2.51,1.57,1.22,2.12,1.42,1.01,,3.87,4.03,7.91,,2.55,5.40,32.09,
denmark-serbia-8AudYrwo,13 Jun 2015,2.43,3.18,3.16,1.88,1.83,1.07,1.38,2.19,3.96,8.25,8.30,2.91,1.68,1.23,1.07,11.45,4.84,1.34,1.08,7.00,4.01,4.47,8.53,1.13,1.51,6.27,16.91
faroe-islands-greece-Yamso740,13 Jun 2015,7.16,4.08,1.52,2.41,1.52,1.07,1.44,2.40,4.55,8.60,7.71,2.69,1.58,1.18,1.05,,16.62,2.41,1.42,,7.50,3.24,4.19,,1.09,2.51,5.18
gibraltar-germany-IiqW9dt8,13 Jun 2015,65.71,25.00,1.00,5.03,1.17,,,1.02,1.07,1.19,,,17.00,8.17,4.34,,,,,,,,,,,,
northern-ireland-romania-YXOWiFHp,13 Jun 2015,3.32,2.97,2.47,2.18,1.62,1.11,1.54,2.76,5.38,11.49,6.36,2.41,1.45,1.14,1.03,20.72,7.18,1.50,1.11,9.13,4.44,3.78,7.07,1.07,1.30,5.08,13.22
armenia-portugal-IakY63qA,13 Jun 2015,8.64,4.36,1.43,2.17,1.62,1.06,1.31,2.03,3.49,6.73,9.47,3.28,1.80,1.29,1.09,,19.07,2.64,1.56,,8.45,3.37,4.08,,1.07,2.20,4.13
finland-hungary-65THcpl6,13 Jun 2015,2.21,3.15,3.65,2.09,1.67,1.09,1.49,2.54,4.88,9.87,6.84,2.57,1.51,1.17,1.04,10.35,4.26,1.24,1.05,6.19,3.66,4.87,10.35,1.16,1.63,8.36,25.05
ireland-scotland-p0IXD2wB,13 Jun 2015,2.27,3.00,3.75,2.19,1.62,1.12,1.57,2.79,5.47,11.86,6.16,2.35,1.43,1.14,1.03,11.24,4.57,1.23,1.05,6.38,3.66,4.81,10.43,1.15,1.57,8.55,26.47
poland-georgia-GKrGnQvC,13 Jun 2015,1.33,5.04,11.13,2.28,1.56,1.04,1.27,1.85,3.16,5.81,10.95,3.60,1.97,1.34,1.12,3.32,1.95,1.05,,3.89,3.28,8.63,,1.76,3.26,22.07,
andorra-cyprus-4QQ8CXuo,12 Jun 2015,12.75,5.22,1.30,2.63,1.43,1.05,1.31,1.99,3.43,6.55,9.68,3.33,1.83,1.29,1.10,,30.14,3.47,1.84,,11.45,3.35,3.71,,1.04,1.81,3.16
bosnia-herzegovina-israel-KMO2GtsJ,12 Jun 2015,1.60,4.13,5.65,1.88,1.81,1.05,1.27,1.86,3.13,5.91,10.27,3.63,1.96,1.33,1.12,4.81,2.50,1.12,1.02,4.64,3.50,6.97,15.61,1.42,2.23,12.52,41.65
croatia-italy-Or7ZU9Wh,12 Jun 2015,2.62,2.98,3.09,2.06,1.70,1.10,1.51,2.64,5.10,10.53,6.79,2.49,1.48,1.15,1.04,14.26,5.40,1.34,1.07,7.31,3.88,4.34,8.77,1.11,1.46,6.75,18.92
iceland-czech-republic-pKjc0UjL,12 Jun 2015,2.67,3.13,2.87,1.92,1.80,1.08,1.43,2.38,4.38,9.14,7.34,2.75,1.58,1.19,1.05,14.00,5.43,1.37,1.09,7.59,4.04,4.23,8.00,1.11,1.43,5.93,15.69
latvia-netherlands-n9l3SnzE,12 Jun 2015,16.40,6.65,1.21,2.39,1.52,1.02,1.19,1.63,2.60,4.53,15.13,4.45,2.28,1.47,1.18,,30.08,3.87,2.03,,12.53,3.68,3.84,,1.02,1.64,2.64
malta-bulgaria-GEBfUxtr,12 Jun 2015,9.02,4.38,1.42,2.38,1.53,1.06,1.35,2.14,3.89,7.66,8.91,3.09,1.71,1.23,1.07,-,21.30,2.80,1.57,-,8.82,3.30,4.00,-,1.06,2.20,4.10
norway-azerbaijan-Op2FPEfD,12 Jun 2015,1.33,4.94,11.58,2.53,1.47,1.06,1.32,2.06,3.61,7.07,9.59,3.29,1.77,1.27,1.09,3.59,1.97,1.05,,3.79,3.26,9.91,,1.69,3.14,25.21,
wales-belgium-M30XVLt6,12 Jun 2015,4.46,3.32,1.94,1.96,1.76,1.07,1.38,2.25,4.02,8.00,7.77,2.92,1.65,1.23,1.07,29.70,9.40,1.78,1.23,11.74,5.49,3.58,5.49,1.03,1.19,3.46,7.67
kazakhstan-turkey-h6iBQQ4Q,12 Jun 2015,7.63,4.31,1.47,2.17,1.62,1.05,1.31,2.01,3.49,6.72,9.96,3.37,1.81,1.29,1.09,,18.42,2.56,1.54,,8.36,3.33,4.07,,1.08,2.26,4.23
israel-belgium-6V4iyHIo,31 Mar 2015,8.13,4.38,1.45,2.00,1.73,1.05,1.27,1.86,3.13,5.80,10.38,3.59,1.96,1.34,1.12,-,17.33,2.67,1.53,-,8.50,3.37,4.34,-,1.08,2.23,4.06
hungary-greece-pdSLd43C,29 Mar 2015,2.62,3.09,2.96,2.11,1.67,1.10,1.54,2.71,5.26,10.97,6.55,2.46,1.46,1.15,1.03,14.78,5.50,1.35,1.08,7.53,3.87,4.23,8.51,1.10,1.45,6.41,18.35
ireland-poland-EJIk14x8,29 Mar 2015,2.59,3.12,3.00,2.01,1.74,1.09,1.47,2.46,4.62,9.71,7.24,2.62,1.54,1.19,1.05,12.99,5.07,1.36,1.08,7.16,3.88,4.22,8.54,1.12,1.47,6.26,17.55
portugal-serbia-zHXsdnVi,29 Mar 2015,1.58,3.90,6.55,2.12,1.66,1.06,1.37,2.25,4.12,8.17,9.12,3.01,1.65,1.22,1.07,5.18,2.55,1.11,,4.56,3.36,7.29,,1.40,2.28,15.23,
albania-armenia-WrmM95ai,29 Mar 2015,2.06,3.20,4.13,2.07,1.69,1.08,1.46,2.50,4.84,9.74,7.13,2.64,1.53,1.17,1.04,8.64,3.90,1.19,1.03,5.63,3.58,5.38,13.00,1.21,1.70,9.91,30.00
georgia-germany-xzXOp49O,29 Mar 2015,23.18,9.11,1.12,2.43,1.50,1.02,1.11,1.40,2.04,3.40,21.00,6.30,2.85,1.78,1.30,,-,5.94,2.80,,-,4.55,4.04,,-,1.32,1.92
northern-ireland-finland-Q90rE5Yn,29 Mar 2015,2.62,3.03,3.02,2.10,1.67,1.10,1.52,2.66,5.14,10.76,6.56,2.47,1.48,1.15,1.04,14.24,5.44,1.36,1.08,7.55,3.88,4.19,8.46,1.11,1.45,6.29,18.08
romania-faroe-islands-n3DGa6Jg,29 Mar 2015,1.12,9.15,27.91,3.15,1.32,1.02,1.17,1.56,2.43,4.32,15.36,4.92,2.42,1.53,1.19,1.98,1.35,-,,3.72,4.21,-,,2.76,5.81,-,
scotland-gibraltar-jwcba3OH,29 Mar 2015,1.01,27.46,69.07,5.50,1.13,,1.01,1.09,1.21,1.51,,23.00,6.93,4.34,2.56,1.10,,,,6.90,,,,10.69,,,
andorra-bosnia-herzegovina-p4WkJrc0,28 Mar 2015,36.54,13.23,1.07,3.85,1.25,1.01,1.09,1.36,1.91,3.20,23.50,7.20,3.07,1.90,1.34,,,10.00,3.95,,,5.80,4.30,,,1.17,1.55
netherlands-turkey-nZXg1AyF,28 Mar 2015,1.43,4.60,8.17,1.98,1.75,1.04,1.25,1.87,3.00,5.39,12.18,3.78,1.96,1.37,1.14,3.87,2.16,1.08,-,4.29,3.44,8.32,-,1.57,2.67,16.65,-
belgium-cyprus-lE0CWhXG,28 Mar 2015,1.10,10.35,28.68,2.72,1.41,1.02,1.10,1.33,1.87,3.00,20.00,6.62,3.22,1.92,1.37,1.65,1.23,-,,4.07,5.23,-,,3.39,6.99,-,
bulgaria-italy-dApGsmGb,28 Mar 2015,4.55,3.29,1.93,2.16,1.63,1.08,1.48,2.55,4.88,9.87,7.15,2.60,1.51,1.17,1.04,32.00,10.71,1.81,1.23,13.00,5.67,3.47,5.36,1.03,1.17,3.48,7.78
azerbaijan-malta-Yy5ffBsE,28 Mar 2015,1.65,3.55,6.16,2.33,1.54,1.08,1.44,2.46,4.55,9.26,7.65,2.71,1.55,1.18,1.05,5.93,2.82,1.11,-,4.75,3.31,6.87,-,1.34,2.12,14.65,-
croatia-norway-27VJzu3E,28 Mar 2015,1.46,4.25,8.38,2.36,1.53,1.05,1.37,2.21,4.07,8.16,9.13,2.98,1.67,1.22,1.07,4.34,2.27,1.07,-,4.30,3.27,8.39,-,1.51,2.62,19.55,-
czech-republic-latvia-CjYsL4Sm,28 Mar 2015,1.18,6.92,20.90,2.93,1.37,1.02,1.21,1.68,2.72,4.77,15.25,4.21,2.21,1.43,1.16,2.24,1.48,-,,3.73,3.79,-,,2.40,4.95,-,
israel-wales-lGq23u1o,28 Mar 2015,2.20,3.24,3.58,1.90,1.82,1.08,1.39,2.29,4.18,8.61,7.52,2.85,1.64,1.21,1.06,9.46,4.15,1.25,1.05,6.07,3.71,4.89,9.93,1.17,1.64,7.85,22.50
